track_id,track_name,artist_name,release_year,popularity,danceability,energy,tempo,duration_ms,streams
T108080,Heart High,Imagine Dragons,2022,21,0.427,0.822,153.22,172925,199996451
T108081,Light Alone,Olivia Rodrigo,2021,29,0.617,0.666,115.22,230857,135728977
T108082,Light Rhythm,Taylor Swift,2014,91,0.857,0.709,165.92,233633,320579339
T108083,Love Forever,Dua Lipa,2023,43,0.823,0.472,108.21,302174,145255536
T108084,Heart Alone,Ed Sheeran,2011,62,0.243,0.231,179.39,250110,316428797
T108085,Shadow Tonight,Billie Eilish,1999,73,0.859,0.398,62.24,307281,216144928
T108086,Heart High,Travis Scott,2020,32,0.271,0.656,143.53,255834,124443018
T108087,Dream Paradise,Drake,1997,36,0.512,0.834,169.91,138451,475217331
T108088,Sky Tonight,Drake,1996,26,0.774,0.806,124.32,132027,427644424
T108089,Love Story,Drake,1997,57,0.261,0.34,178.62,259220,187178253
T108090,Light Sound,Kendrick Lamar,2002,30,0.23,0.24,144.96,294146,336854030
T108091,Dance Alive,Olivia Rodrigo,2010,59,0.447,0.863,111.54,257580,454643352
T108092,Shadow Tonight,Doja Cat,2000,49,0.747,0.259,121.85,262224,160697838
T108093,Night Paradise,Harry Styles,2007,12,0.591,0.507,165.3,246050,288750070
T108094,Dream Paradise,Dua Lipa,2017,26,0.513,0.273,174.91,214868,177563044
T108095,Fire Alone,Kendrick Lamar,2022,70,0.81,0.64,126.71,266384,120160101
T108096,Fire High,Drake,2016,59,0.775,0.483,96.86,155999,349809760
T108097,Shadow Alive,The Weeknd,2016,99,0.79,0.358,88.72,233455,242123375
T108098,Night Alone,Doja Cat,2010,96,0.545,0.664,117.25,250725,491492464
T108099,Dream Tonight,Imagine Dragons,2022,15,0.215,0.483,95.56,165083,478841871
T108100,Fire Again,Travis Scott,2010,37,0.329,0.33,110.5,138897,467735641
T108101,Shadow Paradise,Dua Lipa,1997,81,0.756,0.746,160.14,267131,70537812
T108102,Moon Sound,The Weeknd,2022,64,0.765,0.853,116.64,138245,195520147
T108103,Dream High,Post Malone,2007,67,0.929,0.414,136.91,276869,395959362
T108104,Fire Paradise,Ed Sheeran,2008,54,0.343,0.345,70.81,207248,344610293
T108105,Heart Paradise,Drake,2002,81,0.292,0.259,151.46,264820,84469551
T108106,Fire Alive,Olivia Rodrigo,2006,28,0.304,0.612,117.95,187849,71123381
T108107,Night Tonight,Olivia Rodrigo,2017,38,0.339,0.848,103.31,169921,490903032
T108108,Sky Alive,Drake,2017,32,0.596,0.396,133.32,254634,51788835
T108109,Shadow High,Post Malone,2016,41,0.931,0.559,72.24,228453,177865112
T108110,Fire Rhythm,The Weeknd,2015,19,0.642,0.325,109.68,294336,76588556
T108111,Dance Alive,Imagine Dragons,2020,58,0.592,0.515,157.32,215065,428652254
T108112,Dance Story,Taylor Swift,2002,74,0.705,0.212,91.45,301480,165566083
T108113,Moon Rhythm,Ariana Grande,2015,38,0.255,0.91,169.69,193419,296975191
T108114,Light High,The Weeknd,2019,68,0.812,0.728,132.44,161032,354572551
T108115,Heart Alive,Bad Bunny,2003,54,0.685,0.46,124.89,198860,383142321
T108116,Night Story,Post Malone,1995,76,0.328,0.887,107.95,315142,210612845
T108117,Shadow High,Billie Eilish,2000,60,0.673,0.343,149.04,248504,130405785
T108118,Fire Paradise,Doja Cat,2017,20,0.647,0.261,127.74,157888,284173213
T108119,Shadow Alive,Ariana Grande,2013,95,0.249,0.935,155.59,129374,400307915
T108120,Moon Rhythm,Dua Lipa,2017,91,0.4,0.441,99.8,191164,99516743
T108121,Heart Sound,Doja Cat,2005,15,0.493,0.93,144.24,309655,442536433
T108122,Dream Alone,Olivia Rodrigo,2005,76,0.384,0.697,173.21,253314,137481738
T108123,Love Story,Travis Scott,2017,71,0.382,0.964,93.59,147959,150454791
T108124,Dance Again,Billie Eilish,2007,14,0.63,0.788,177.72,128594,290574373
T108125,Fire Paradise,Billie Eilish,2005,18,0.553,0.282,109.26,224451,263236316
T108126,Sky Story,Harry Styles,2012,37,0.7,0.865,64.62,120764,131190786
T108127,Dream Story,The Weeknd,2017,92,0.917,0.315,102.92,177115,379681611
T108128,Heart Story,Dua Lipa,2009,86,0.695,0.74,77.96,318443,21409162
T108129,Dream Forever,The Weeknd,1995,47,0.637,0.59,96.51,132409,462054029
T108130,Sky Paradise,Ed Sheeran,2015,52,0.836,0.752,71.52,139386,239345516
T108131,Night Paradise,Doja Cat,2019,30,0.674,0.797,81.38,184195,232443308
T108132,Shadow Tonight,Travis Scott,2001,71,0.324,0.827,75.2,143510,194886541
T108133,Heart Alone,Dua Lipa,2017,55,0.436,0.851,65.22,147338,375486422
T108134,Love Rhythm,Doja Cat,2021,79,0.75,0.861,95.54,133552,308206843
T108135,Heart Sound,Dua Lipa,2007,47,0.754,0.522,172.92,123124,327483349
T108136,Light Again,Taylor Swift,2006,58,0.94,0.894,173.93,254267,306900274
T108137,Night Rhythm,Harry Styles,2012,84,0.67,0.761,161.6,210421,372528781
T108138,Night Alive,Ed Sheeran,2018,90,0.875,0.854,61.46,290835,328419892
T108139,Shadow Again,Travis Scott,2013,48,0.241,0.972,63.37,262224,272832403
T108140,Sky Alone,Doja Cat,2009,80,0.625,0.291,61.24,257913,143546653
T108141,Night Tonight,Doja Cat,2002,39,0.89,0.489,104.0,240844,325305932
T108142,Moon High,Drake,2013,30,0.415,0.829,177.63,286096,142023957
T108143,Night Forever,Post Malone,2004,10,0.316,0.267,167.62,196851,338203488
T108144,Moon Forever,Travis Scott,2001,98,0.463,0.622,90.06,128078,175120128
T108145,Love Paradise,Doja Cat,2012,41,0.794,0.87,109.22,158787,204329959
T108146,Night Rhythm,Taylor Swift,2010,17,0.264,0.215,158.93,251921,385754396
T108147,Heart Paradise,Dua Lipa,2014,78,0.65,0.933,151.03,144682,378139719
T108148,Dance Paradise,Doja Cat,2021,39,0.302,0.963,75.91,316104,306954459
T108149,Fire Tonight,Ariana Grande,2000,17,0.527,0.451,72.93,171823,191036396
T108150,Fire Rhythm,Olivia Rodrigo,2021,28,0.924,0.798,125.25,210231,462792103
T108151,Light Sound,Doja Cat,2003,68,0.346,0.299,72.25,126210,226205837
T108152,Sky Story,Ariana Grande,2015,64,0.226,0.803,159.0,278682,287126449
T108153,Sky Tonight,Harry Styles,2007,39,0.52,0.576,90.4,232721,274732957
T108154,Shadow Story,Imagine Dragons,2019,88,0.633,0.871,82.6,291984,491230570
T108155,Heart Story,Olivia Rodrigo,2015,45,0.423,0.366,82.28,174968,385860308
T108156,Moon Alone,Taylor Swift,2020,64,0.606,0.725,65.43,150583,140928119
T108157,Shadow High,Kendrick Lamar,2002,53,0.915,0.813,137.02,125788,147570942
T108158,Sky Again,Imagine Dragons,2010,36,0.434,0.358,79.74,152686,469400280
T108159,Love High,Harry Styles,2007,86,0.432,0.838,88.0,168755,432266463
T108160,Night Forever,Dua Lipa,2007,87,0.562,0.947,150.16,154929,284490588
T108161,Night Again,Doja Cat,2011,63,0.586,0.681,66.9,303940,403494149
T108162,Heart Sound,Doja Cat,2017,57,0.201,0.812,84.33,292791,404670686
T108163,Fire Alive,Dua Lipa,2014,39,0.662,0.615,77.92,252718,18344755
T108164,Moon Alive,Imagine Dragons,1999,48,0.948,0.667,60.58,214661,144975336
T108165,Dream Alive,Harry Styles,2016,22,0.419,0.21,124.72,166015,470219999
T108166,Night High,Bad Bunny,2015,25,0.673,0.609,82.8,259495,131637115
T108167,Night Rhythm,Dua Lipa,2022,53,0.203,0.649,135.95,228090,358846659
T108168,Dance Forever,Kendrick Lamar,2011,80,0.653,0.723,120.21,282564,191655109
T108169,Love Forever,Doja Cat,2022,36,0.535,0.332,140.15,202481,100398907
T108170,Dream Alive,The Weeknd,2003,54,0.598,0.388,177.79,241147,35975598
T108171,Dance High,Dua Lipa,1996,44,0.608,0.79,86.38,121806,114287998
T108172,Moon Sound,The Weeknd,2019,88,0.333,0.331,139.91,186411,447089972
T108173,Dream Forever,Taylor Swift,2020,37,0.777,0.525,160.03,276640,227163376
T108174,Fire Alive,Ariana Grande,2012,16,0.617,0.395,174.89,162516,75401123
T108175,Dream Alive,Billie Eilish,2003,71,0.403,0.625,134.68,206273,358061545
T108176,Night High,Olivia Rodrigo,2000,60,0.903,0.97,75.7,319084,5371186
T108177,Shadow Paradise,Imagine Dragons,2005,55,0.21,0.865,66.46,180915,240578679
T108178,Heart Alive,Doja Cat,2019,29,0.744,0.41,93.42,226065,399586966
T108179,Night High,Drake,2023,47,0.486,0.488,171.38,267372,369187580
T108180,Dance Alone,Taylor Swift,2000,70,0.592,0.917,124.43,317284,429163449
T108181,Night Alive,Taylor Swift,2000,41,0.419,0.901,129.52,175958,404640174
T108182,Dance Again,Ed Sheeran,2007,35,0.441,0.325,133.27,303980,367818784
T108183,Light Paradise,Bad Bunny,2005,67,0.211,0.847,99.87,128616,275376634
T108184,Love Forever,Imagine Dragons,2008,48,0.747,0.432,81.79,187136,320889623
T108185,Night Forever,Travis Scott,1996,29,0.733,0.624,174.51,150207,206701182
T108186,Fire Forever,Taylor Swift,2002,91,0.691,0.204,150.65,252412,311223931
T108187,Shadow Rhythm,Harry Styles,1997,59,0.858,0.979,121.33,145205,452302497
T108188,Fire High,Imagine Dragons,2017,88,0.876,0.794,105.2,181573,241411065
T108189,Fire High,Taylor Swift,2015,61,0.617,0.389,117.93,236753,312221275
T108190,Fire Sound,Drake,1997,95,0.714,0.733,64.04,313882,431062349
T108191,Moon High,Harry Styles,1995,31,0.208,0.429,89.7,291774,295556269
T108192,Dance Tonight,Ed Sheeran,2018,62,0.835,0.27,90.08,218471,202357235
T108193,Moon Tonight,Drake,2013,94,0.812,0.532,113.44,312421,40040862
T108194,Light Paradise,Bad Bunny,2012,75,0.215,0.679,88.35,181356,221502753
T108195,Heart Rhythm,Dua Lipa,2011,52,0.607,0.27,82.25,193744,185604904
T108196,Light Tonight,Travis Scott,2014,91,0.88,0.604,151.86,252617,184175324
T108197,Dream Story,Taylor Swift,2023,32,0.336,0.602,167.22,137914,431295015
T108198,Sky Paradise,Dua Lipa,2018,86,0.464,0.69,68.06,123813,437524384
T108199,Night Again,Post Malone,2007,73,0.448,0.391,85.16,121497,248358160
T108200,Shadow Paradise,Harry Styles,1997,18,0.467,0.216,152.84,251614,476899252
T108201,Dream Forever,Drake,1995,16,0.231,0.453,157.9,309142,108710080
T108202,Heart Forever,Drake,1998,50,0.409,0.511,120.02,232945,162990698
T108203,Moon Sound,Harry Styles,2019,63,0.421,0.696,143.39,202298,107661795
T108204,Fire Sound,Olivia Rodrigo,2007,74,0.849,0.926,69.31,124435,472510817
T108205,Fire Sound,Post Malone,2011,11,0.464,0.359,161.94,124302,38873743
T108206,Dream Paradise,Taylor Swift,2022,13,0.535,0.736,159.93,164453,382068824
T108207,Heart Again,The Weeknd,2005,87,0.486,0.276,143.21,246343,283954201
T108208,Heart Forever,Ed Sheeran,1996,41,0.291,0.349,169.96,227341,309782469
T108209,Dance Sound,Imagine Dragons,2019,11,0.943,0.597,65.72,254924,264665034
T108210,Fire Paradise,Dua Lipa,2010,73,0.819,0.753,87.72,239509,157058920
T108211,Sky High,Doja Cat,1996,23,0.606,0.87,103.51,218977,33123520
T108212,Love Paradise,Dua Lipa,2023,29,0.557,0.78,79.03,221824,188422538
T108213,Heart Paradise,Bad Bunny,2013,98,0.687,0.212,157.78,298020,333978355
T108214,Love Rhythm,Harry Styles,2017,58,0.445,0.733,150.86,196767,432450657
T108215,Night Story,Doja Cat,2013,17,0.238,0.843,152.79,306570,389963646
T108216,Heart Story,Kendrick Lamar,2019,72,0.503,0.61,94.96,122057,10697886
T108217,Shadow Alive,Billie Eilish,2010,55,0.938,0.953,151.52,181789,93823216
T108218,Dance Tonight,Bad Bunny,2016,30,0.337,0.203,74.77,306089,201758053
T108219,Shadow Paradise,Drake,2013,96,0.596,0.839,72.82,183208,135556263
T108220,Shadow Tonight,Harry Styles,2003,41,0.206,0.461,130.09,230454,127594640
T108221,Dance High,Ariana Grande,1995,17,0.292,0.707,65.84,148888,288700378
T108222,Heart Story,Taylor Swift,2004,25,0.64,0.741,172.64,224451,163992506
T108223,Love Again,Taylor Swift,2013,49,0.423,0.439,99.46,265044,106899177
T108224,Love Forever,Ariana Grande,1995,36,0.879,0.976,117.24,218172,86097065
T108225,Shadow Story,Ed Sheeran,1996,27,0.505,0.281,157.59,211836,50550576
T108226,Love Sound,Bad Bunny,2010,44,0.356,0.322,108.01,220957,182371598
T108227,Shadow High,Doja Cat,2006,61,0.609,0.896,111.68,182027,432393501
T108228,Sky Alive,Dua Lipa,2002,24,0.796,0.293,101.75,309734,256831527
T108229,Dance High,Dua Lipa,2017,72,0.215,0.497,102.21,258328,313093749
T108230,Love Alone,Imagine Dragons,2012,62,0.579,0.772,116.15,151541,439273344
T108231,Sky Sound,Olivia Rodrigo,1996,90,0.78,0.817,173.51,178173,131559864
T108232,Sky Forever,Dua Lipa,2019,75,0.278,0.945,172.32,249298,130235872
T108233,Moon Alone,Ed Sheeran,2023,40,0.877,0.816,125.42,180929,496439176
T108234,Dance Story,Drake,2007,70,0.398,0.859,114.72,192285,490041693
T108235,Sky Tonight,Doja Cat,2000,73,0.328,0.941,156.98,229880,72381602
T108236,Shadow Alone,Imagine Dragons,2015,43,0.642,0.632,141.71,223410,201105239
T108237,Heart Sound,Drake,2020,64,0.331,0.468,165.79,274882,22208007
T108238,Dream Sound,Travis Scott,2000,68,0.71,0.794,147.67,137686,245601126
T108239,Night Alive,Travis Scott,2003,12,0.568,0.328,174.28,319683,270444411
T108240,Light Paradise,Taylor Swift,2010,26,0.282,0.253,166.35,192269,45390418
T108241,Heart Sound,Travis Scott,2005,87,0.884,0.813,162.63,190341,60630276
T108242,Light Story,Imagine Dragons,2001,87,0.705,0.942,106.99,134661,138090204
T108243,Night High,Post Malone,2004,55,0.609,0.545,106.35,130152,483559316
T108244,Heart Rhythm,Travis Scott,2004,47,0.481,0.326,148.94,203620,437601697
T108245,Night Paradise,Kendrick Lamar,2019,44,0.301,0.588,70.05,242374,234057040
T108246,Shadow Alive,Olivia Rodrigo,2014,10,0.731,0.507,98.67,147596,444659508
T108247,Night High,Drake,2012,38,0.81,0.491,171.87,317632,85443684
T108248,Dream Tonight,Taylor Swift,2022,13,0.294,0.69,114.01,214217,193926459
T108249,Heart Tonight,Bad Bunny,2018,70,0.571,0.336,92.39,179766,21291938
T108250,Dream Tonight,Travis Scott,2014,26,0.564,0.497,117.17,235333,52973703
T108251,Sky Sound,Dua Lipa,2023,37,0.462,0.878,94.63,127619,332494897
T108252,Heart Again,Travis Scott,2003,59,0.792,0.769,152.19,154759,395665617
T108253,Shadow Alone,Ed Sheeran,2009,99,0.275,0.243,162.07,149805,175981859
T108254,Love Again,Imagine Dragons,1998,17,0.354,0.601,153.92,311612,366083694
T108255,Dream Story,Olivia Rodrigo,2002,43,0.201,0.271,77.89,135791,359520220
T108256,Sky Sound,Ed Sheeran,2003,68,0.48,0.947,100.33,306062,432259421
T108257,Shadow Again,Bad Bunny,2007,27,0.418,0.391,85.68,205292,310429493
T108258,Dream Paradise,Billie Eilish,2003,68,0.85,0.927,65.14,124747,69883656
T108259,Heart Story,Kendrick Lamar,2020,36,0.759,0.851,148.7,318254,232745052
T108260,Shadow Alive,Dua Lipa,1998,25,0.263,0.63,111.4,237829,280613711
T108261,Heart Sound,Ed Sheeran,2011,19,0.756,0.462,93.19,307252,264562855
T108262,Light Again,Doja Cat,2010,85,0.707,0.869,96.9,151636,63846199
T108263,Shadow Forever,Doja Cat,2009,31,0.411,0.319,76.2,314669,28668590
T108264,Night Rhythm,Drake,1997,25,0.212,0.34,159.21,173471,332078785
T108265,Sky Again,Olivia Rodrigo,2019,21,0.286,0.375,77.27,265631,298271661
T108266,Night Story,Doja Cat,2014,84,0.387,0.666,100.6,269210,126609130
T108267,Love Again,Drake,1999,93,0.812,0.445,60.89,120750,149930419
T108268,Fire Sound,Drake,2017,60,0.549,0.972,112.37,151350,349007765
T108269,Moon Forever,Dua Lipa,1999,10,0.889,0.352,102.58,153610,257155021
T108270,Shadow Forever,The Weeknd,2014,36,0.792,0.828,146.29,216469,438841550
T108271,Light Forever,Ariana Grande,2009,76,0.415,0.275,145.84,270870,54982667
T108272,Shadow Alone,Travis Scott,2012,21,0.834,0.476,64.64,177110,437239113
T108273,Heart Alive,Kendrick Lamar,2009,39,0.288,0.39,73.9,138687,464989589
T108274,Sky Forever,Ariana Grande,1996,18,0.227,0.962,168.56,245594,196615902
T108275,Fire Forever,Taylor Swift,2023,62,0.656,0.22,155.02,170657,269040775
T108276,Heart Forever,Travis Scott,2007,70,0.456,0.763,106.74,268883,174754471
T108277,Dance Tonight,Drake,1998,63,0.447,0.393,79.96,271310,287949581
T108278,Love Forever,Harry Styles,2004,46,0.715,0.833,91.29,297539,490580572
T108279,Dream Forever,The Weeknd,2007,74,0.838,0.443,138.96,166108,19941334
T108280,Dream Paradise,Post Malone,2004,51,0.442,0.346,173.46,278390,64111036
T108281,Light Story,Billie Eilish,2023,58,0.444,0.741,133.89,124071,131887076
T108282,Light Rhythm,Travis Scott,2003,13,0.6,0.401,63.17,187910,426694581
T108283,Shadow High,Post Malone,2002,73,0.69,0.579,138.09,198901,462046389
T108284,Fire High,Bad Bunny,1997,88,0.352,0.303,173.37,289449,74082898
T108285,Moon High,Drake,2010,60,0.885,0.765,103.04,179808,131509902
T108286,Moon Paradise,Post Malone,2008,81,0.691,0.517,172.03,172957,408374266
T108287,Fire Sound,Drake,2003,69,0.669,0.31,140.47,238623,498049212
T108288,Night High,Travis Scott,2015,96,0.878,0.778,82.78,166077,465494578
T108289,Sky Alone,Doja Cat,2005,88,0.88,0.281,77.44,301607,354904923
T108290,Sky Forever,Drake,1997,40,0.302,0.648,81.16,131812,372107142
T108291,Light Again,Ed Sheeran,1999,81,0.309,0.674,143.91,237964,257271109
T108292,Heart Alone,Travis Scott,2023,67,0.771,0.926,130.74,213062,25343780
T108293,Love Paradise,Ariana Grande,2004,91,0.918,0.318,114.67,316887,119462666
T108294,Shadow Alone,Dua Lipa,2007,13,0.7,0.71,91.6,141558,291676741
T108295,Shadow Alone,Ariana Grande,1998,31,0.508,0.497,168.87,304202,78923461
T108296,Shadow Alive,Doja Cat,2018,12,0.713,0.513,85.65,253342,31112931
T108297,Moon Sound,Harry Styles,2007,88,0.372,0.591,94.03,195883,41815755
T108298,Fire Sound,Bad Bunny,2006,56,0.948,0.382,66.59,290701,237643178
T108299,Moon Paradise,Olivia Rodrigo,1999,47,0.523,0.56,93.04,137067,445084820
T108300,Moon Paradise,Ariana Grande,2004,42,0.899,0.736,170.75,203963,339077884
T108301,Love Alive,Bad Bunny,2022,87,0.523,0.557,82.51,170684,165311110
T108302,Love Alive,Bad Bunny,2018,57,0.896,0.233,84.48,188613,168942090
T108303,Night Paradise,Ariana Grande,2003,74,0.452,0.401,132.0,218810,63373978
T108304,Shadow Alive,Harry Styles,2014,35,0.77,0.474,128.03,293854,10071360
T108305,Dream Again,Imagine Dragons,2001,17,0.913,0.477,81.12,178538,195441803
T108306,Sky Rhythm,Kendrick Lamar,1996,59,0.684,0.263,78.51,302539,204032524
T108307,Dance Forever,Doja Cat,2016,89,0.708,0.551,74.04,263552,324573817
T108308,Moon Tonight,Billie Eilish,2018,47,0.277,0.74,163.33,188339,101319675
T108309,Light Rhythm,The Weeknd,2022,19,0.556,0.238,138.53,190835,226162901
T108310,Shadow Story,Post Malone,2017,51,0.865,0.786,174.41,311223,127227284
T108311,Dance Sound,Imagine Dragons,2001,46,0.381,0.945,79.9,267164,48564325
T108312,Shadow Again,Post Malone,2002,35,0.791,0.207,115.27,304012,398309520
T108313,Love Paradise,Doja Cat,2001,21,0.707,0.351,149.17,214717,426836899
T108314,Light Tonight,Harry Styles,2015,93,0.367,0.624,85.63,317341,85564327
T108315,Night Tonight,Ariana Grande,2017,58,0.412,0.37,142.16,288393,66676707
T108316,Fire Alone,Ariana Grande,2023,23,0.521,0.796,116.86,124662,458325581
T108317,Night Tonight,Travis Scott,2008,55,0.294,0.443,111.7,153737,413760126
T108318,Shadow Again,Bad Bunny,2020,44,0.885,0.429,137.4,150545,317744895
T108319,Love High,Post Malone,2013,38,0.755,0.201,116.12,251333,317380140
T108320,Love Paradise,Imagine Dragons,1999,21,0.474,0.411,158.4,315539,127696441
T108321,Moon High,Imagine Dragons,2017,91,0.425,0.37,171.66,217078,274324839
T108322,Shadow Alive,Doja Cat,2019,53,0.717,0.468,130.66,167976,233900618
T108323,Light Again,Taylor Swift,2012,75,0.518,0.315,96.07,287439,498597015
T108324,Heart Alone,Post Malone,2014,11,0.372,0.664,153.27,205879,465154993
T108325,Dance Alive,Travis Scott,2006,68,0.523,0.386,80.46,265983,177181733
T108326,Heart Rhythm,Kendrick Lamar,2017,26,0.853,0.849,71.4,165308,130098806
T108327,Shadow Again,Drake,2011,19,0.251,0.422,122.25,317642,12919942
T108328,Love Sound,Taylor Swift,2007,27,0.476,0.364,137.61,315159,194628144
T108329,Shadow Rhythm,Harry Styles,1996,31,0.922,0.244,160.2,236227,250337475
T108330,Love Alive,Dua Lipa,2019,92,0.211,0.777,174.63,232258,356006189
T108331,Light Paradise,Ariana Grande,2007,67,0.868,0.596,164.8,154574,462457862
T108332,Night Rhythm,Imagine Dragons,2020,62,0.481,0.289,178.64,249383,475929621
T108333,Love Forever,Travis Scott,2001,10,0.342,0.373,117.08,165123,94751502
T108334,Night Tonight,Doja Cat,2022,97,0.211,0.979,97.98,147050,192620700
T108335,Dream High,Dua Lipa,2004,70,0.253,0.829,115.16,134160,9028027
T108336,Fire Alive,Travis Scott,2017,98,0.329,0.473,137.3,313048,230273762
T108337,Night Rhythm,Doja Cat,2000,40,0.219,0.623,120.87,205607,240153225
T108338,Fire Alone,Dua Lipa,1997,40,0.452,0.524,136.09,184577,162585833
T108339,Sky Paradise,Post Malone,2020,75,0.234,0.228,166.41,157558,264560160
T108340,Shadow Tonight,Kendrick Lamar,1997,28,0.719,0.807,79.9,231788,402932916
T108341,Heart Paradise,Drake,2012,62,0.814,0.759,74.43,202720,37285802
T108342,Fire Again,Doja Cat,2005,85,0.866,0.519,119.82,131467,318658215
T108343,Night Alive,Imagine Dragons,2016,83,0.612,0.86,177.81,214362,55584766
T108344,Moon Tonight,Ariana Grande,2014,31,0.91,0.617,67.09,197322,383839709
T108345,Moon Again,The Weeknd,1999,32,0.204,0.251,178.39,212969,346240466
T108346,Shadow Sound,Post Malone,2013,96,0.301,0.402,176.12,203405,232986388
T108347,Night Again,Taylor Swift,2016,24,0.42,0.56,95.11,173325,482655816
T108348,Sky Forever,Travis Scott,2021,35,0.792,0.281,166.92,240935,379680989
